"Date","Marketplace","ASIN","SKU","Name","SalesOrganic","SalesPPC","SalesSponsoredProducts","SalesSponsoredDisplay","UnitsOrganic","UnitsPPC","UnitsSponsoredProducts","UnitsSponsoredDisplay","Refunds","PromoValue","SponsoredProducts","SponsoredDisplay","SponsoredВrands","SponsoredBrandsVideo","Google ads","Facebook ads","GiftWrap","Shipping","RefundCost","Value of returned items","ProductCost Unsellable Refunds","AmazonFees","EstimatedPayout","Cost of Goods","VAT","GrossProfit","NetProfit","Margin","Real ACOS","Sessions","Unit Session Percentage","Ads spend","Sellable Returns %","ROI","Fulfillment Channel","Expenses"
"30/04/2026","Amazon.es","B0C64P7YKP","VA-XR4I-FWXQ","Vox Pop – Juego de Cartas Absurdo para Adultos +18 de Creative Live Games – Preguntas Incómodas, Respuestas Locas y Carta “CÁLLATE” – Ideal para Fiestas y Risas entre Amigos – 329 Tarjetas","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00","FBA","0,00"
"30/04/2026","Amazon.es","B0BP844P8J","CT93338","Creative Live Games Littlest Pet Shop Travel & Play Set – Maletín con 8 Escenarios, Stickers Reutilizables y Accesorios | Juego Creativo para Niños","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-2,66","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-2,66","0,00","0,00","-2,66","-2,66","0,00","0,00","22","0,00","-2,66","0,00","0,00","FBA","0,00"
"30/04/2026","Amazon.es","B0B3S21BDY","WM50074","Winning Moves Guess Who Super Mario Juego De Mesa Quien Es Quien - Ideal para Niños De 3 Años En Adelante, Este Juego para 2 Jugadores Trae A Tus Personajes Favoritos De Super Mario.","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","34","0,00","0,00","0,00","0,00","FBA","0,00"
"30/04/2026","Amazon.es","B09NP3VZZ8","WM01991","Winning Moves Quién Es Quién Harry Potter Juego De Mesa para Magos Y Brujas De 6 Años En Adelante, Descubre El Mundo Mágico De Harry Potter - para 2 Jugadores+","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3","0,00","0,00","0,00","0,00","FBA","0,00"
"30/04/2026","Amazon.es","B0GL8XKJLP","DG01406-CT","Pick Your Poison – Juego de Cartas para Adultos con Preguntas Provocadoras y Decisiones Extremas (Linguagem Português)","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0FK5X28D6","T7-0CG9-DSP7","Dios, Hitler y Gandhi entran en un Bar…– Juego de Mesa Adulto de Debate provocador y Humor Inteligente, Defiende Ideas controvertidas con lógica, Velocidad o sátira (Idioma Español)","19,99","59,97","59,97","0,00","1","3","3","0","0","0,00","-21,09","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-16,04","42,83","-13,00","-13,88","15,95","15,95","19,95","26,38","143","2,80","-21,09","0,00","122,69","FBA","0,00"
"01/05/2026","Amazon.es","B08G1M724F","WM40297","Winning Moves Trivial Pursuit Harry Potter - Juegos De Mesa Niños 10 Años, Juegos De Mesa Adulto, Juego para 2+ Jugadores, Juego De Quiz, Trivia para Fans De Harry Potter","73,98","0,00","0,00","0,00","2","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-9,84","64,14","-5,26","-12,84","46,04","46,04","62,23","0,00","27","7,41","0,00","0,00","875,29","FBA","0,00"
"01/05/2026","Amazon.es","B0C64LHJT2","4O-KBRE-B8Q6","Nippon | Juego de Mesa sobre Cultura Japonesa, Anime y Sushi (Idioma Español)","19,99","0,00","0,00","0,00","1","0","0","0","0","0,00","-13,11","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-4,01","2,87","-3,61","-3,47","-4,21","-4,21","-21,06","65,58","69","1,45","-13,11","0,00","-116,62","FBA","0,00"
"01/05/2026","Amazon.es","B0BM9XH1C8","WM50531","Monopoly Juegos de Mesa - Edición One Piece: 2-6 Jugadores, Juegos Infantiles y para Adultos, Perfecto Regalo, Ideal para Noches de Juegos, Desde 12+ Años","39,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-4,92","35,07","-13,42","-6,94","14,71","14,71","36,78","0,00","22","4,55","0,00","0,00","109,61","FBA","0,00"
"01/05/2026","Amazon.es","B0B3S21BDY","WM50074","Winning Moves Guess Who Super Mario Juego De Mesa Quien Es Quien - Ideal para Niños De 3 Años En Adelante, Este Juego para 2 Jugadores Trae A Tus Personajes Favoritos De Super Mario.","24,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-4,05","20,94","-8,58","-4,34","8,02","8,02","32,10","0,00","33","3,03","0,00","0,00","93,47","FBA","0,00"
"01/05/2026","Amazon.es","B0GL8B2L9R","CT69229-PT","Dios, Hitler y Gandhi entran en un Bar…– Juego de Mesa Adulto de Debate provocador y Humor Inteligente, Defiende Ideas controvertidas con lógica, Velocidad o sátira (Linguagem Português)","19,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-4,27","15,72","-3,36","0,00","12,36","12,36","61,83","0,00","9","11,11","0,00","0,00","367,86","FBA","0,00"
"01/05/2026","Amazon.es","B0CXYY1JH9","64320591","Bandai Zap Chef - Máquina de helado instantánea, crea deliciosas golosinas en cuestión de minutos con el laboratorio enrollado de Zap Chef, perfecto para niños, juego de máquina de rollos de helado","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","6","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0FTC79SS1","7L-BIU7-8ZPW","Creative Live Games Sex Party Game – Juego de Mesa para Adultos | 3-8 Jugadores | Desafíos atrevidos, Humor y diversión Picante en Fiestas y reuniones 18+","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0B3S1TB3Z","7Z-MSKZ-DKI2","Winning Moves Trivial Pursuit Terror - Juegos De Mesa Adulto, Juego para 2+ Jugadores, Juego De Quiz, Trivia para Los Amantes De La Groza","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","6","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0BP83M4YF","8T-DVF6-RRF8","Granizástico – Vaso para granizados caseros | Convierte Cualquier Bebida en granizado en Minutos, Incluye Pajita, Cuchara y Cubos Reutilizables","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","14","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0F8VTB344","B3-POVL-HWCF","Abuelita Voladora – Juego de Mesa dinámico y Divertido, Ideal para niños Desde 4 años, Fomenta la coordinación y Trabajo en Equipo, Fiestas, reuniones Familiares y Regalos Infantiles","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0BP86T74F","CT93345","Creative Live Games Littlest Pet Shop Paint Your Window Art – Set para pintar y decorar ventanas con 8 mascotas, pinturas y ventosas | Manualidades creativas niños 3+","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-0,60","0,00","0,00","-0,60","-0,60","0,00","0,00","6","0,00","-0,60","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0F9LPGPJT","DU-67KY-ZR1N","Creative Live Games Manos Arriba – Juego de Mesa Adulto de Estrategia, Duelo y traición, con Botella de Espuma, Cartas y Oro, para 3 a 6 Jugadores, Party Game Original con apuestas y Humor Mexicano","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0F8VZ86MV","I2-TZE7-2YVZ","Pick Your Poison – Juego de Cartas para Adultos con Preguntas Provocadoras y Decisiones Extremas (Idioma Español)","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0F8W6QF1Q","IA-AIQW-970Z","Creative Live Games The Voting Game – Juego de Cartas en Español para Adulto con Preguntas atrevidas y votaciones secretas, 250 Cartas con situaciones Divertidas (Idioma Español)","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0FK5V2213","JB-B7GY-W0I3","Detective Club - ¡Atrapa al Ladrón! Juego de Misterio para Niños +6 Años – 120 Cartas con Pistas y Coartadas – Fomenta Lógica, Deducción y Juego en Equipo – Ideal para Familias y Fiestas","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0B8ZY7MVX","JD-QI46-3Z4Z","SUPERCLUB – El Juego de Mesa para mánagers de fútbol","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0BP848YP7","K9-C2SU-R854","Cross The Line – Juego de Mesa Adulto con 440 Dilemas Extremos y Divertidos | Party Game de Humor y Debate Picante para Fiestas, Reuniones y Amigos +16 años, 3+ Jugadores (Idioma: Español)","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0C64BQVNN","MJ-CLTM-2ARJ","Creative Live Games GO Fish! – Juego de Cartas Familiar: Memoria y atención, 2–8 Jugadores, +3 años, 20 min, 56 Cartas y Roles Especiales","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0F8VX5C2W","NM-9OT8-JYEE","Game Creator Set – CREA Tus Propios Juegos de Mesa, Incluye tableros modulares, Dados, Cartas Personalizables y peones, Ideal para niños, jóvenes, educadores, talleres creativos y familias","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0C649ZFSM","OO-U8Q6-UP1I","Cut The Crap - Juego de Mesa Divertido y Estratégico | Cartas Rápidas y de Risa para Adultos y Familias | Ideal para Fiestas, Reuniones y Noches de Juegos | 2-6 Jugadores","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","5","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0CL4TZHGR","WM04175","Winning Moves Guess Who La Patrulla Canina Juego De Mesa Quien Es Quien - Únete A La Patrulla Canina En Este Divertido Juego para Niños De 6 Años En Adelante. para 2 Jugadores.","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","248","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0BP879JNQ","UO-WCTI-MBFA","Creative Live Games Podría Ser Peor - Juego de Cartas para Adultos, Humor Negro, Narrativa Sarcástica y Cartas XL, 220 Cartas + 110 XL (Idioma Español)","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0BP856HVQ","W4-GHUI-CHNM","Booze Control – Juego de mesa para adultos | Drinking Game con retos, multas divertidas y sirena policial incluida | juego de cartas con 110 desafíos, ideal para fiestas, risas y noches de copas","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0C64HSHF9","ZJ-QSYQ-NHL4-","Adult Sh!ts, Juego de cartas para adultos, con humor negro, excusas ridículas y situaciones incómodas, Perfecto para fiestas, pre-fiestas y noches de risas, Juguete creativo y atrevido","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0BP844P8J","CT93338","Creative Live Games Littlest Pet Shop Travel & Play Set – Maletín con 8 Escenarios, Stickers Reutilizables y Accesorios | Juego Creativo para Niños","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-3,21","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-3,21","0,00","0,00","-3,21","-3,21","0,00","0,00","28","0,00","-3,21","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B09HMK46S2","WM00087.","Top Trumps Cards Frozen 2 - Cartas Españolas, Juegos De Cartas Adultos, Juegos De Cartas para Niños, Cartas De Trivia, Desde 6 Años, para 2+ Jugadores","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B09HMT2H32","WM46633","MONOPOLY Juegos de Mesa - Edición Naruto: 2-6 Jugadores, Juegos Infantiles y para Adultos, Perfecto Regalo, Ideal para Noches de Juegos, Desde 8+ Años","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","6","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0GL925YKR","CT01437-PT","Nippon | Juego de Mesa sobre Cultura Japonesa, Anime y Sushi (Linguagem Português)","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B09NP3VZZ8","WM01991","Winning Moves Quién Es Quién Harry Potter Juego De Mesa para Magos Y Brujas De 6 Años En Adelante, Descubre El Mundo Mágico De Harry Potter - para 2 Jugadores+","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0C64JB1X7","0Y-BKVM-1IFT","Double 5 – Juego de Cartas Educativo y Divertido, Matemáticas Rápidas y Estrategia para Niños y Adultos, Ideal para Juegos de Mesa Infantiles, Regalos Creativos y Diversión en Español","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","6","0,00","0,00","0,00","0,00","FBA","0,00"
"01/05/2026","Amazon.es","B0BP86GMFT","CT93666-PT","Don’t Cross The Line – Jogo de Tabuleiro Party Game de Dilemas, 3+ Jogadores, 45 Min, 390 Dilemas, Tijolo do Jogo","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00","FBA","0,00"
"02/05/2026","Amazon.es","B0FK5X28D6","T7-0CG9-DSP7","Dios, Hitler y Gandhi entran en un Bar…– Juego de Mesa Adulto de Debate provocador y Humor Inteligente, Defiende Ideas controvertidas con lógica, Velocidad o sátira (Idioma Español)","123,93","19,99","19,99","0,00","6","1","1","0","0","0,00","-22,51","0,00","0,00","0,00","0,00","0,00","0,00","-3,30","0,00","0,00","0,00","-28,07","90,04","-22,75","-24,98","42,31","42,31","29,40","15,64","176","3,98","-22,51","100,00","185,98","FBA","0,00"
"02/05/2026","Amazon.es","B0C64LHJT2","4O-KBRE-B8Q6","Nippon | Juego de Mesa sobre Cultura Japonesa, Anime y Sushi (Idioma Español)","59,97","0,00","0,00","0,00","3","0","0","0","0","0,00","-11,73","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-12,03","36,21","-10,83","-10,41","14,97","14,97","24,97","19,56","65","4,62","-11,73","0,00","138,23","FBA","0,00"
"02/05/2026","Amazon.es","B09HMT2H32","WM46633","MONOPOLY Juegos de Mesa - Edición Naruto: 2-6 Jugadores, Juegos Infantiles y para Adultos, Perfecto Regalo, Ideal para Noches de Juegos, Desde 8+ Años","28,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-4,92","24,07","-8,40","-5,03","10,64","10,64","36,70","0,00","13","7,69","0,00","0,00","126,67","FBA","0,00"
"02/05/2026","Amazon.es","B0B8ZY7MVX","JD-QI46-3Z4Z","SUPERCLUB – El Juego de Mesa para mánagers de fútbol","34,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-5,01","29,98","-14,00","-6,07","9,91","9,91","28,31","0,00","11","9,09","0,00","0,00","70,79","FBA","0,00"
"02/05/2026","Amazon.es","B0F8VTB344","B3-POVL-HWCF","Abuelita Voladora – Juego de Mesa dinámico y Divertido, Ideal para niños Desde 4 años, Fomenta la coordinación y Trabajo en Equipo, Fiestas, reuniones Familiares y Regalos Infantiles","24,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-4,92","20,07","-6,73","-4,34","9,00","9,00","36,03","0,00","3","33,33","0,00","0,00","133,73","FBA","0,00"
"02/05/2026","Amazon.es","B0C649ZFSM","OO-U8Q6-UP1I","Cut The Crap - Juego de Mesa Divertido y Estratégico | Cartas Rápidas y de Risa para Adultos y Familias | Ideal para Fiestas, Reuniones y Noches de Juegos | 2-6 Jugadores","6,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-3,05","3,94","-1,08","-1,21","1,65","1,65","23,56","0,00","6","16,67","0,00","0,00","152,78","FBA","0,00"
"02/05/2026","Amazon.es","B0BP879JNQ","UO-WCTI-MBFA","Creative Live Games Podría Ser Peor - Juego de Cartas para Adultos, Humor Negro, Narrativa Sarcástica y Cartas XL, 220 Cartas + 110 XL (Idioma Español)","19,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-4,27","15,72","-3,69","-3,47","8,56","8,56","42,82","0,00","12","8,33","0,00","0,00","231,98","FBA","0,00"
"02/05/2026","Amazon.es","B0CXYY1JH9","64320591","Bandai Zap Chef - Máquina de helado instantánea, crea deliciosas golosinas en cuestión de minutos con el laboratorio enrollado de Zap Chef, perfecto para niños, juego de máquina de rollos de helado","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8","0,00","0,00","0,00","0,00","FBA","0,00"
"02/05/2026","Amazon.es","B0FTC79SS1","7L-BIU7-8ZPW","Creative Live Games Sex Party Game – Juego de Mesa para Adultos | 3-8 Jugadores | Desafíos atrevidos, Humor y diversión Picante en Fiestas y reuniones 18+","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","11","0,00","0,00","0,00","0,00","FBA","0,00"
"02/05/2026","Amazon.es","B0B3S1TB3Z","7Z-MSKZ-DKI2","Winning Moves Trivial Pursuit Terror - Juegos De Mesa Adulto, Juego para 2+ Jugadores, Juego De Quiz, Trivia para Los Amantes De La Groza","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9","0,00","0,00","0,00","0,00","FBA","0,00"
"02/05/2026","Amazon.es","B0BP85T9F3","8K-T3U9-7NKD","Anonymous Cyber Hunt – Juego de Estrategia y Deducción Cibernética para Niños y Adultos – Descubre Identidades Secretas en una Guerra Digital Global – Incluye 4 Tabletas LCD Reutilizables","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00","FBA","0,00"
"02/05/2026","Amazon.es","B0BP83M4YF","8T-DVF6-RRF8","Granizástico – Vaso para granizados caseros | Convierte Cualquier Bebida en granizado en Minutos, Incluye Pajita, Cuchara y Cubos Reutilizables","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","5","0,00","0,00","0,00","0,00","FBA","0,00"
"02/05/2026","Amazon.es","B0BP86T74F","CT93345","Creative Live Games Littlest Pet Shop Paint Your Window Art – Set para pintar y decorar ventanas con 8 mascotas, pinturas y ventosas | Manualidades creativas niños 3+","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-0,04","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-0,04","0,00","0,00","-0,04","-0,04","0,00","0,00","2","0,00","-0,04","0,00","0,00","FBA","0,00"
